#t,vx1,vy1,vx2,vy3,vx3,vy3,x1,y1,x2,y2,x3,y3
0.546156209607646,1.10242378111596,-0.273874720657228,-1.08897207801781,-0.193259210740928,-0.0134517030981576,0.467133931398157,-0.51962875198468,0.3407423488484,-0.56123174275177,-0.349618488200921,1.08086049473645,0.00887613935252019
0.570549787336214,1.10652542768482,-0.326310651348396,-1.07567176290114,-0.140842555542074,-0.0308536647836783,0.46715320689047,-0.492665066099517,0.333418075102925,-0.587655356931205,-0.353689428808541,1.08032042303072,0.0202713537056149
0.595030280922596,1.107197444501,-0.377983026613688,-1.05878157770869,-0.0892002409596153,-0.0484158667923105,0.467183267573303,-0.465547818290061,0.324790166612194,-0.613802980724197,-0.356497970683929,1.07935079901426,0.031707804071735
0.61972907592587,1.10461838416513,-0.428645755469098,-1.0383274968437,-0.0385705051179372,-0.0662908873214352,0.467216260587035,-0.43821359268434,0.314818365867474,-0.639721670311892,-0.358065435652865,1.07793526299623,0.0432470697853909
0.644886993642993,1.09895786144668,-0.478258619711858,-1.01423943990898,0.0110185318407151,-0.0847184215376984,0.467240087871143,-0.410476404938999,0.303396558578546,-0.665560775043639,-0.35839819457679,1.07603717998264,0.0550016359982433
0.668831666592849,1.09109246672441,-0.523237753655154,-0.988573113963286,0.0559998865444426,-0.102519352761127,0.467237867110711,-0.384242694661743,0.291392262064377,-0.68955439441395,-0.357581946498362,1.07379708907569,0.0661896844339844
0.69142142263012,1.08181022329326,-0.56339982684389,-0.9622151128859,0.0962033524726362,-0.119595110407355,0.467196474371253,-0.35969048982939,0.279105715835934,-0.711599433245224,-0.355849956168134,1.07128992307461,0.0767442403321996
0.712868458345974,1.07164348871191,-0.599310859636096,-0.93554235816318,0.132206485310076,-0.136101130548726,0.467104374326019,-0.336591387000398,0.266625342148007,-0.731958144054239,-0.353388868210908,1.06854953105464,0.0867635260629009
0.73347316839057,1.0609176471868,-0.631661120730959,-0.908653638856754,0.164711580422292,-0.152264008330047,0.466949540308668,-0.314616630780177,0.253932282804691,-0.750963630906575,-0.350319116975493,1.06558026168675,0.0963868341708021
0.753524001845086,1.04983329582052,-0.661048966689916,-0.881521931787979,0.194331168648456,-0.168311364032544,0.466717798041459,-0.293452698111267,0.240961774586583,-0.768915266196351,-0.346709432526812,1.06236796430762,0.105747657940229
0.773270316069677,1.03852621771341,-0.687935191548008,-0.854073949467108,0.221543642490186,-0.184452268246303,0.466391549057823,-0.272832462792621,0.227632831769617,-0.786054288528589,-0.342593725288318,1.05888675132121,0.1149608935187
0.792922267603432,1.02710350634144,-0.712654217682287,-0.826226463452658,0.246705637931705,-0.200877042888782,0.465948579750582,-0.252535158194021,0.21386058433008,-0.802567150903422,-0.337983231542541,1.05510230909744,0.124122647212461
0.812658882774749,1.01566412622694,-0.73543814794037,-0.79790065764036,0.270077446696625,-0.217763468586581,0.465360701243746,-0.232376996824289,0.199560204542107,-0.818595996748232,-0.332874031115826,1.05097299357252,0.133313826573719
0.832637452716242,1.00431082721232,-0.756439066981267,-0.769026211544961,0.291847058319288,-0.235284615667356,0.464592008661979,-0.212200355236202,0.18464701863794,-0.834249186755679,-0.32725131072568,1.04644954199188,0.14260429208774
0.853002153099399,0.99315775065324,-0.775745810740882,-0.739540912813859,0.312149268037539,-0.253616837839381,0.463596542703343,-0.191863908887544,0.169034969741479,-0.849609922209876,-0.321091528874454,1.04147383109742,0.152056559132976
0.873891547313571,0.982336253303794,-0.793394935822575,-0.709388498351229,0.3310798564832,-0.272947754952565,0.462315079339375,-0.171234065320164,0.152634382513487,-0.864742769835854,-0.314363230792074,1.03597683515602,0.161728848278587
0.895445237425144,0.972000439998454,-0.809376448007231,-0.678515888935535,0.348705788201439,-0.293484551062918,0.460670659805792,-0.150177343125259,0.135349396297852,-0.879698403173337,-0.307026940182814,1.0298757462986,0.171677543884962
0.917810121577035,0.962333373525434,-0.823634726821649,-0.646870235364827,0.365072444257822,-0.315463138160607,0.458562282563827,-0.128553112431591,0.117075155350167,-0.894516950369696,-0.299034332849651,1.02307006280129,0.181959177499484
0.941146792267065,0.953554715028091,-0.83606459948925,-0.614395821917925,0.380208730481174,-0.339158893110166,0.455855869008076,-0.106206006507134,0.0976947092530052,-0.909230277299881,-0.290326740580683,1.01543628380702,0.192632031327678
0.965636689433644,0.945930519658309,-0.846501806977876,-0.581030663694411,0.394130700438144,-0.364899855963898,0.452371106539732,-0.0829571862065329,0.0770755069262517,-0.923863441399455,-0.280832905629714,1.00682062760599,0.203757398703462
0.991389922384569,0.939805993233455,-0.854679643011376,-0.546834422253776,0.406798359677044,-0.392971570979678,0.447881283334331,-0.0586880799190585,0.0551516705457238,-0.938380362120724,-0.270506901814572,0.997068442039782,0.215355231268848
